fold,val_accuracy,val_f1_macro,val_meta_f1,val_take_rate,val_trade_signal_rate,val_directional_acted_accuracy,val_primary_confidence_threshold,val_portfolio_total_return_pct,val_portfolio_sharpe_ratio_annualized,val_portfolio_max_drawdown_pct,val_portfolio_annualized_return_pct,val_portfolio_average_trade_return_pct,val_portfolio_n_executed_trades,val_paper_net_return_total_pct,val_paper_sharpe_ratio_annualized,val_true_side_class_0_pct,val_true_side_class_1_pct,val_pred_side_class_0_pct,val_pred_side_class_1_pct,val_pred_side_class_0_count,val_pred_side_class_1_count,val_trade_signal_class_0_pct,val_trade_signal_class_1_pct,val_trade_signal_class_2_pct,val_trade_signal_class_0_count,val_trade_signal_class_1_count,val_trade_signal_class_2_count,val_confusion_true0_pred0_count,val_confusion_true0_pred1_count,val_confusion_true1_pred0_count,val_confusion_true1_pred1_count,val_confusion_true0_pred0_row_pct,val_confusion_true0_pred1_row_pct,val_confusion_true1_pred0_row_pct,val_confusion_true1_pred1_row_pct,test_accuracy,test_f1_macro,test_meta_f1,test_take_rate,test_trade_signal_rate,test_directional_acted_accuracy,test_primary_confidence_threshold,test_portfolio_total_return_pct,test_portfolio_sharpe_ratio_annualized,test_portfolio_max_drawdown_pct,test_portfolio_annualized_return_pct,test_portfolio_average_trade_return_pct,test_portfolio_n_executed_trades,test_paper_net_return_total_pct,test_paper_sharpe_ratio_annualized,test_true_side_class_0_pct,test_true_side_class_1_pct,test_pred_side_class_0_pct,test_pred_side_class_1_pct,test_pred_side_class_0_count,test_pred_side_class_1_count,test_trade_signal_class_0_pct,test_trade_signal_class_1_pct,test_trade_signal_class_2_pct,test_trade_signal_class_0_count,test_trade_signal_class_1_count,test_trade_signal_class_2_count,test_confusion_true0_pred0_count,test_confusion_true0_pred1_count,test_confusion_true1_pred0_count,test_confusion_true1_pred1_count,test_confusion_true0_pred0_row_pct,test_confusion_true0_pred1_row_pct,test_confusion_true1_pred0_row_pct,test_confusion_true1_pred1_row_pct
0,0.538160469667319,0.5381088891939327,0.679041180086048,1.0,0.2218499906942118,0.5587529976019184,0.6,1.3909175493857395,1.874443714146228,0.6967622552799906,8.61654259013569,0.08642544021508783,802.0,66.55126211441822,2.5242807685975284,0.5256360078277886,0.47436399217221137,0.4849315068493151,0.5150684931506849,1239.0,1316.0,0.11018053229108506,0.7781500093057881,0.11166945840312674,592.0,4181.0,600.0,701.0,642.0,538.0,674.0,0.5219657483246463,0.4780342516753537,0.4438943894389439,0.5561056105610561,0.5114656031904287,0.5079316448801743,0.6696975686894643,1.0,0.2704309063893016,0.5066079295154186,0.6,-0.4940186883290121,-2.5165334027205564,1.196878159258992,-2.8284924487671947,-0.03567329401083367,690.0,-24.6145728674752,-0.8167311928560849,0.4955134596211366,0.5044865403788634,0.5892323030907278,0.4107676969092722,591.0,412.0,0.16404160475482912,0.7295690936106983,0.10638930163447251,552.0,2455.0,358.0,299.0,198.0,292.0,214.0,0.6016096579476862,0.3983903420523139,0.5770750988142292,0.42292490118577075
1,0.5446205170975813,0.5446176662084931,0.6883769270743114,1.0,0.041996830427892234,0.5432098765432098,0.6,0.16974669612848103,-0.8898937980346703,0.433785278200301,1.642421273234973,0.07408477088999083,115.0,8.519748652348945,0.7317905048072935,0.51209341117598,0.48790658882402,0.49040867389491244,0.5095913261050876,588.0,611.0,0.005546751188589541,0.9580031695721077,0.03645007923930269,21.0,3627.0,138.0,328.0,286.0,260.0,325.0,0.5342019543973942,0.46579804560260585,0.4444444444444444,0.5555555555555556,0.5270413573700954,0.5261456023651145,0.6792241700857888,1.0,0.035865574696413445,0.4883720930232558,0.6,0.1584260333209242,-1.495135570753947,0.3067829786920601,1.5738716557497812,0.07778285363397917,102.0,7.933851070665818,0.9256139609556626,0.5143160127253447,0.48568398727465534,0.44220572640509015,0.5577942735949099,417.0,526.0,0.0031064670996893535,0.9641344253035865,0.03275910759672409,11.0,3414.0,116.0,228.0,257.0,189.0,269.0,0.47010309278350515,0.5298969072164949,0.4126637554585153,0.5873362445414847
2,0.5244813278008299,0.5234886128364389,0.6829459388874379,1.0,0.15823914336704342,0.5366795366795367,0.6,0.3767459444103727,-0.3961762982899935,0.7959955733732862,2.167753564931263,0.03174097672224963,597.0,18.949363103182844,0.6481805873296305,0.5029045643153527,0.4970954356846473,0.5427385892116182,0.45726141078838173,1308.0,1102.0,0.1471346420781281,0.8417608566329565,0.011104501288915328,742.0,4245.0,56.0,687.0,525.0,621.0,577.0,0.5668316831683168,0.43316831683168316,0.5183639398998331,0.48163606010016696,0.5302340702210663,0.5302121740748003,0.6853424506451968,1.0,0.16208053691275168,0.556930693069307,0.6,1.4101663498552242,1.6756238882496888,0.6744097641898263,8.451124392102894,0.10655061553712375,659.0,64.73565196950737,3.0084338530622166,0.5227568270481144,0.47724317295188556,0.4840702210663199,0.5159297789336801,1489.0,1587.0,0.13238255033557048,0.8379194630872483,0.029697986577181208,789.0,4994.0,177.0,826.0,782.0,663.0,805.0,0.513681592039801,0.486318407960199,0.45163487738419617,0.5483651226158038
3,0.4994565217391304,0.4868857065343772,0.66916228247673,1.0,0.2859966550098829,0.511219512195122,0.6,0.3322998208133754,-0.34755079858117766,1.1298241393092419,1.8803580044177926,0.014692239544282278,1153.0,19.889244031675357,1.4171774650603854,0.5209239130434783,0.47907608695652176,0.32255434782608694,0.6774456521739131,1187.0,2493.0,0.11935532917743652,0.7140033449901171,0.1666413258324464,785.0,4696.0,1096.0,631.0,1286.0,556.0,1207.0,0.3291601460615545,0.6708398539384455,0.3153715258082813,0.6846284741917187,0.4793903247183565,0.4589357438957117,0.6556753329105898,1.0,0.2419811320754717,0.4592731829573935,0.6,-3.07207732126058,-4.96506346510775,3.7540165693445577,-16.53782676963185,-0.11513857573384984,1350.0,-176.7021499607168,-3.168374642064966,0.5025844930417495,0.4974155069582505,0.30298210735586484,0.6970178926441352,2286.0,5259.0,0.07792452830188679,0.7580188679245283,0.1640566037735849,826.0,8035.0,1739.0,1075.0,2717.0,1211.0,2542.0,0.2834915611814346,0.7165084388185654,0.3226751931787903,0.6773248068212097
4,0.5288778877887789,0.5004760278990604,0.6935217003945526,1.0,0.012469556746225036,0.328125,0.6,-0.44769378801094994,-5.861479657961929,0.6187109208268958,-6.341036125002574,-0.3200844227436918,70.0,-22.40590959205841,-2.091630952152114,0.5002750275027503,0.49972497249724973,0.26127612761276126,0.7387238723872387,1900.0,5372.0,0.012469556746225036,0.9875304432537749,0.0,128.0,10137.0,0.0,1056.0,2582.0,844.0,2790.0,0.2902693787795492,0.7097306212204508,0.2322509631260319,0.7677490368739681,0.4975882203604976,0.47500274780189317,0.6660460786595299,1.0,0.012473831123517097,0.6233766233766234,0.6,0.3683783311920319,1.2187532065567157,0.2767900577714501,5.297514705907425,0.23023636834792072,80.0,18.41890946783372,1.5756817704762405,0.5142168062960142,0.48578319370398576,0.27837014470677834,0.7216298552932217,2193.0,5685.0,0.012473831123517097,0.9875261688764829,0.0,143.0,11321.0,0.0,1143.0,2908.0,1050.0,2777.0,0.28215255492471,0.7178474450752901,0.27436634439508756,0.7256336556049124
