fold,val_accuracy,val_f1_macro,val_meta_f1,val_take_rate,val_trade_signal_rate,val_directional_acted_accuracy,val_primary_confidence_threshold,val_portfolio_total_return_pct,val_portfolio_sharpe_ratio_annualized,val_portfolio_max_drawdown_pct,val_portfolio_annualized_return_pct,val_portfolio_average_trade_return_pct,val_portfolio_n_executed_trades,val_paper_net_return_total_pct,val_paper_sharpe_ratio_annualized,val_true_side_class_0_pct,val_true_side_class_1_pct,val_pred_side_class_0_pct,val_pred_side_class_1_pct,val_pred_side_class_0_count,val_pred_side_class_1_count,val_trade_signal_class_0_pct,val_trade_signal_class_1_pct,val_trade_signal_class_2_pct,val_trade_signal_class_0_count,val_trade_signal_class_1_count,val_trade_signal_class_2_count,val_confusion_true0_pred0_count,val_confusion_true0_pred1_count,val_confusion_true1_pred0_count,val_confusion_true1_pred1_count,val_confusion_true0_pred0_row_pct,val_confusion_true0_pred1_row_pct,val_confusion_true1_pred0_row_pct,val_confusion_true1_pred1_row_pct,test_accuracy,test_f1_macro,test_meta_f1,test_take_rate,test_trade_signal_rate,test_directional_acted_accuracy,test_primary_confidence_threshold,test_portfolio_total_return_pct,test_portfolio_sharpe_ratio_annualized,test_portfolio_max_drawdown_pct,test_portfolio_annualized_return_pct,test_portfolio_average_trade_return_pct,test_portfolio_n_executed_trades,test_paper_net_return_total_pct,test_paper_sharpe_ratio_annualized,test_true_side_class_0_pct,test_true_side_class_1_pct,test_pred_side_class_0_pct,test_pred_side_class_1_pct,test_pred_side_class_0_count,test_pred_side_class_1_count,test_trade_signal_class_0_pct,test_trade_signal_class_1_pct,test_trade_signal_class_2_pct,test_trade_signal_class_0_count,test_trade_signal_class_1_count,test_trade_signal_class_2_count,test_confusion_true0_pred0_count,test_confusion_true0_pred1_count,test_confusion_true1_pred0_count,test_confusion_true1_pred1_count,test_confusion_true0_pred0_row_pct,test_confusion_true0_pred1_row_pct,test_confusion_true1_pred0_row_pct,test_confusion_true1_pred1_row_pct
0,0.538160469667319,0.5381088891939327,0.679041180086048,1.0,0.5793783733482226,0.5453774385072095,0.55,2.413605015057474,1.9636809689612575,1.87076293978126,15.073814737647284,0.06996842039308881,1715.0,132.13967003448514,2.7194526729520354,0.5256360078277886,0.47436399217221137,0.4849315068493151,0.5150684931506849,1239.0,1316.0,0.36702028661827657,0.4206216266517774,0.21235808672994602,1972.0,2260.0,1141.0,701.0,642.0,538.0,674.0,0.5219657483246463,0.4780342516753537,0.4438943894389439,0.5561056105610561,0.5114656031904287,0.5079316448801743,0.6696975686894643,1.0,0.6427934621099555,0.506108202443281,0.55,-0.9426365252856117,-1.9604743678784669,2.699123215367359,-5.258184191085635,-0.031081936945104065,1509.0,-48.03859654145215,-0.466390228920762,0.4955134596211366,0.5044865403788634,0.5892323030907278,0.4107676969092722,591.0,412.0,0.4508172362555721,0.3572065378900446,0.19197622585438337,1517.0,1202.0,646.0,299.0,198.0,292.0,214.0,0.6016096579476862,0.3983903420523139,0.5770750988142292,0.42292490118577075
1,0.5446205170975813,0.5446176662084931,0.6883769270743114,1.0,0.5113576333861596,0.5261584454409567,0.55,0.938278207571841,0.5165585395782846,1.9466363756426261,5.470562178260785,0.039047397682545656,1208.0,53.162517419079215,1.3992982850679032,0.51209341117598,0.48790658882402,0.49040867389491244,0.5095913261050876,588.0,611.0,0.283148441627047,0.4886423666138405,0.22820919175911253,1072.0,1850.0,864.0,328.0,286.0,260.0,325.0,0.5342019543973942,0.46579804560260585,0.4444444444444444,0.5555555555555556,0.5270413573700954,0.5261456023651145,0.6792241700857888,1.0,0.5134142897486585,0.5371900826446281,0.55,1.8221362564910581,1.7659005766914797,1.1439023672703537,10.671805229080755,0.07089132553872272,1279.0,106.75446717950823,2.8083058448300147,0.5143160127253447,0.48568398727465534,0.44220572640509015,0.5577942735949099,417.0,526.0,0.25614233267438574,0.48658571025134145,0.2572719570742728,907.0,1723.0,911.0,228.0,257.0,189.0,269.0,0.47010309278350515,0.5298969072164949,0.4126637554585153,0.5873362445414847
2,0.5244813278008299,0.5234886128364389,0.6829459388874379,1.0,0.34602419194923656,0.5797788309636651,0.55,2.417845072067948,2.6105557146766145,1.0645904276257014,14.357110777104932,0.10018592408464273,1196.0,114.77016756821175,2.787015365616223,0.5029045643153527,0.4970954356846473,0.5427385892116182,0.45726141078838173,1308.0,1102.0,0.31152092008724963,0.6539758080507634,0.034503271861986914,1571.0,3298.0,174.0,687.0,525.0,621.0,577.0,0.5668316831683168,0.43316831683168316,0.5183639398998331,0.48163606010016696,0.5302340702210663,0.5302121740748003,0.6853424506451968,1.0,0.3416107382550336,0.5575221238938053,0.55,2.7349969650879435,2.708845034469752,1.1470757651036132,16.35991435254198,0.1126360106315007,1202.0,134.30253496834845,3.4995868810674273,0.5227568270481144,0.47724317295188556,0.4840702210663199,0.5159297789336801,1489.0,1587.0,0.2733221476510067,0.6583892617449665,0.06828859060402685,1629.0,3924.0,407.0,826.0,782.0,663.0,805.0,0.513681592039801,0.486318407960199,0.45163487738419617,0.5483651226158038
3,0.4994565217391304,0.4868857065343772,0.66916228247673,1.0,0.61487000152045,0.4898236092265943,0.55,0.39202218281002565,-0.1659569270908966,1.7238392882217946,2.2213645871065335,0.009834564164362439,2050.0,32.982691596862765,1.509320915854791,0.5209239130434783,0.47907608695652176,0.32255434782608694,0.6774456521739131,1187.0,2493.0,0.22943591303025695,0.38512999847954993,0.3854340884901931,1509.0,2533.0,2535.0,631.0,1286.0,556.0,1207.0,0.3291601460615545,0.6708398539384455,0.3153715258082813,0.6846284741917187,0.4793903247183565,0.4589357438957117,0.6556753329105898,1.0,0.5676415094339623,0.4659434914228052,0.55,-3.6240282994681183,-3.4911369079647456,4.979816975453201,-19.254068224779395,-0.0726709971978558,2523.0,-275.97039521691835,-2.2033415320288934,0.5025844930417495,0.4974155069582505,0.30298210735586484,0.6970178926441352,2286.0,5259.0,0.18273584905660378,0.43235849056603776,0.3849056603773585,1937.0,4583.0,4080.0,1075.0,2717.0,1211.0,2542.0,0.2834915611814346,0.7165084388185654,0.3226751931787903,0.6773248068212097
4,0.5288778877887789,0.5004760278990604,0.6935217003945526,1.0,0.04101315148563078,0.46153846153846156,0.55,-0.3148977482092197,-2.800647030431333,0.6955636019136379,-2.071320471755711,-0.06564155222678585,239.0,-15.688330982201704,-0.6448510034326264,0.5002750275027503,0.49972497249724973,0.26127612761276126,0.7387238723872387,1900.0,5372.0,0.03614223088163663,0.9589868485143692,0.004870920603994155,371.0,9844.0,50.0,1056.0,2582.0,844.0,2790.0,0.2902693787795492,0.7097306212204508,0.2322509631260319,0.7677490368739681,0.4975882203604976,0.47500274780189317,0.6660460786595299,1.0,0.04213189113747383,0.5916666666666667,0.55,0.9295692094858365,1.8436900360416242,0.36167240270145373,6.216377269865658,0.1762634372163726,263.0,46.35728398790612,2.9240541971098173,0.5142168062960142,0.48578319370398576,0.27837014470677834,0.7216298552932217,2193.0,5685.0,0.039515003489183534,0.9578681088625262,0.0026168876482903,453.0,10981.0,30.0,1143.0,2908.0,1050.0,2777.0,0.28215255492471,0.7178474450752901,0.27436634439508756,0.7256336556049124
