fold,val_accuracy,val_f1_macro,val_meta_f1,val_take_rate,val_trade_signal_rate,val_directional_acted_accuracy,val_primary_confidence_threshold,val_portfolio_total_return_pct,val_portfolio_sharpe_ratio_annualized,val_portfolio_max_drawdown_pct,val_portfolio_annualized_return_pct,val_portfolio_average_trade_return_pct,val_portfolio_n_executed_trades,val_paper_net_return_total_pct,val_paper_sharpe_ratio_annualized,val_true_side_class_0_pct,val_true_side_class_1_pct,val_pred_side_class_0_pct,val_pred_side_class_1_pct,val_pred_side_class_0_count,val_pred_side_class_1_count,val_trade_signal_class_0_pct,val_trade_signal_class_1_pct,val_trade_signal_class_2_pct,val_trade_signal_class_0_count,val_trade_signal_class_1_count,val_trade_signal_class_2_count,val_confusion_true0_pred0_count,val_confusion_true0_pred1_count,val_confusion_true1_pred0_count,val_confusion_true1_pred1_count,val_confusion_true0_pred0_row_pct,val_confusion_true0_pred1_row_pct,val_confusion_true1_pred0_row_pct,val_confusion_true1_pred1_row_pct,test_accuracy,test_f1_macro,test_meta_f1,test_take_rate,test_trade_signal_rate,test_directional_acted_accuracy,test_primary_confidence_threshold,test_portfolio_total_return_pct,test_portfolio_sharpe_ratio_annualized,test_portfolio_max_drawdown_pct,test_portfolio_annualized_return_pct,test_portfolio_average_trade_return_pct,test_portfolio_n_executed_trades,test_paper_net_return_total_pct,test_paper_sharpe_ratio_annualized,test_true_side_class_0_pct,test_true_side_class_1_pct,test_pred_side_class_0_pct,test_pred_side_class_1_pct,test_pred_side_class_0_count,test_pred_side_class_1_count,test_trade_signal_class_0_pct,test_trade_signal_class_1_pct,test_trade_signal_class_2_pct,test_trade_signal_class_0_count,test_trade_signal_class_1_count,test_trade_signal_class_2_count,test_confusion_true0_pred0_count,test_confusion_true0_pred1_count,test_confusion_true1_pred0_count,test_confusion_true1_pred1_count,test_confusion_true0_pred0_row_pct,test_confusion_true0_pred1_row_pct,test_confusion_true1_pred0_row_pct,test_confusion_true1_pred1_row_pct
0,0.5085714285714286,0.466765873015873,0.6549004881712355,1.0,1.0,0.5085714285714286,0.0,-0.9645278472977914,-1.4580972465684938,3.4007854199306085,-5.546100254349817,0.2485198163953465,18.0,-60.01936441195576,0.1032045837950947,0.5685714285714286,0.43142857142857144,0.7114285714285714,0.2885714285714286,249.0,101.0,0.825609529127117,0.0,0.17439047087288292,4436.0,0.0,937.0,138.0,61.0,111.0,40.0,0.6934673366834171,0.3065326633165829,0.7350993377483444,0.26490066225165565,0.3870967741935484,0.3870967741935484,0.6628253526723624,1.0,1.0,0.3870967741935484,0.0,-0.9780778030893056,-2.756572113492719,2.110753831601036,-5.451341796850906,-0.2358101547823563,11.0,-51.33660388234196,0.0036049149379686445,0.45161290322580644,0.5483870967741935,0.5483870967741935,0.45161290322580644,17.0,14.0,0.7518573551263001,0.0,0.24814264487369986,2530.0,0.0,835.0,6.0,8.0,11.0,6.0,0.42857142857142855,0.5714285714285714,0.6470588235294118,0.35294117647058826
1,0.631578947368421,0.525,0.6654917166020444,1.0,1.0,0.631578947368421,0.0,0.22830569874980888,-0.7252295334920276,0.7747653545903496,1.3090660830027412,1.1501491955401615,12.0,-42.6430145608784,-0.4794588395242431,0.5526315789473685,0.4473684210526316,0.9210526315789473,0.07894736842105263,35.0,3.0,0.569202324352879,0.0,0.43079767564712096,2155.0,0.0,1631.0,21.0,0.0,14.0,3.0,1.0,0.0,0.8235294117647058,0.17647058823529413,0.39285714285714285,0.3858064516129032,0.6607413010590015,1.0,1.0,0.39285714285714285,0.0,-0.6957831533822012,-1.4322566997264876,2.9782237820497484,-3.8448793348122234,0.22271516614132925,10.0,-106.85012126951388,-1.3043733596936498,0.39285714285714285,0.6071428571428571,0.5,0.5,14.0,14.0,0.5184975995481502,0.0,0.4815024004518498,1836.0,0.0,1705.0,4.0,7.0,10.0,7.0,0.36363636363636365,0.6363636363636364,0.5882352941176471,0.4117647058823529
2,0.47834645669291337,0.47019815423365274,0.6693931398416887,1.0,1.0,0.47834645669291337,0.0,-2.790351444953809,-1.98767173748112,6.877528272552043,-14.69324887797454,-1.0833790797790903,15.0,-29.64070065060146,-0.42675497380312344,0.4704724409448819,0.5295275590551181,0.6535433070866141,0.3464566929133858,332.0,176.0,0.6932381518937141,0.0,0.30676184810628593,3496.0,0.0,1547.0,153.0,86.0,179.0,90.0,0.6401673640167364,0.3598326359832636,0.6654275092936803,0.3345724907063197,0.49523809523809526,0.4901394901394901,0.6641264148828869,1.0,1.0,0.49523809523809526,0.0,1.1015815869876322,0.9609823742315645,1.0027210853514967,6.34515698730469,0.2626183878476358,14.0,23.38642113880703,1.0167040654224178,0.55,0.45,0.55,0.45,231.0,189.0,0.712248322147651,0.0,0.287751677852349,4245.0,0.0,1715.0,125.0,106.0,106.0,83.0,0.5411255411255411,0.4588744588744589,0.5608465608465608,0.43915343915343913
3,0.5162393162393163,0.5160356757610041,0.6715814986871339,1.0,1.0,0.5162393162393163,0.0,1.4331868661746183,0.7582350338617531,3.0942544138232995,8.318708437526535,0.06980139035422986,16.0,14.982864172871768,1.012133799631686,0.5538461538461539,0.4461538461538462,0.4256410256410256,0.5743589743589743,249.0,336.0,0.5642390147483655,0.0,0.4357609852516345,3711.0,0.0,2866.0,145.0,179.0,104.0,157.0,0.44753086419753085,0.5524691358024691,0.39846743295019155,0.6015325670498084,0.5894549763033176,0.4972163421967107,0.6550783480301973,1.0,1.0,0.5894549763033176,0.0,2.180515276153172,2.470672550768834,1.2475623000603702,13.311876795826706,-0.26642768314758747,16.0,-185.15397497422094,-1.7251994112080504,0.35545023696682465,0.6445497630331753,0.21623222748815166,0.7837677725118484,365.0,1323.0,0.42452830188679247,0.0,0.5754716981132075,4500.0,0.0,6100.0,136.0,464.0,229.0,859.0,0.22666666666666666,0.7733333333333333,0.2104779411764706,0.7895220588235294
4,0.5641486810551559,0.5201660019650214,0.6861640854985281,1.0,1.0,0.5641486810551559,0.0,0.7933468840668256,0.41880315242037425,1.305919705242666,4.6846572128015795,0.10783246403877995,15.0,191.86091702598813,3.3370471904624464,0.3567146282973621,0.6432853717026379,0.3405275779376499,0.6594724220623501,568.0,1100.0,0.5276181198246469,0.0,0.47238188017535315,5416.0,0.0,4849.0,218.0,377.0,350.0,723.0,0.3663865546218487,0.6336134453781512,0.32618825722274,0.67381174277726,0.4850523168908819,0.47926950574543187,0.6750650101126842,1.0,1.0,0.4850523168908819,0.0,5.55085490424323,3.6879081666783375,1.6999250586426702,36.75059249671022,1.0686335580050441,15.0,319.50999317503374,4.094782258945816,0.5052316890881914,0.4947683109118087,0.38938714499252614,0.6106128550074739,521.0,817.0,0.5646371249127704,0.0,0.4353628750872296,6473.0,0.0,4991.0,254.0,422.0,267.0,395.0,0.3757396449704142,0.6242603550295858,0.4033232628398791,0.5966767371601208
